term_id,lang,term,reltype,related_term_id,related_lang,related_term,position,group_tag,parent_tag,parent_position
_MJU8taBUxShprIO4Cplkw,English,helly,inherited_from,qyZk2umxU6mD22PWzKgqUw,Old English,hellīċ,0,,,
cuRBRKaQUZe7d0M6pvgHJA,English,parrock,inherited_from,uFGgmCMOUTiqlKGU7MYTUg,Middle English,parrok,0,,R05EU6pdRXSiPHqwxnxZOA,0.0
cuRBRKaQUZe7d0M6pvgHJA,English,parrock,inherited_from,tFgabjGDXQGFUjg460Qgsg,Old English,pearruc,0,,j0Fd7K55SnKGzHqNHNhRmw,0.0
cuRBRKaQUZe7d0M6pvgHJA,English,parrock,inherited_from,sCO5ozcmX6Cnlz3BJl56Xg,Middle English,parroken,0,,r7aUoMXEQEGoMQscOM25Gw,0.0
fTIcOeHuWYqMp0evOr75WQ,English,feese,inherited_from,zQDX55DKUkOerfPBt3qRaA,Middle English,fese,0,,,
GN5sgwKiWr6D3-eft9rsHw,English,asperation,inherited_from,s__-OqiBVMaKg-5fWjgIwQ,Middle English,asperacione,0,,pArEFFeNTwWiKZKHxzgzbw,0.0
mycq7V8LXw-kYLh-BrYLoQ,English,neveling,inherited_from,wH_8g11TUwqkmnzEj1GL2w,Middle English,nevelinge,0,,SvQRjzOfQGawy4EChitncg,0.0
rvHDhpSRUm2zmnL_AYUzOg,English,nuel,inherited_from,G0-yfgcwU0mOVrF_LFuHTQ,Middle English,newel,0,,qjHKU-14Se-hbjIzCHx_WA,0.0
rvHDhpSRUm2zmnL_AYUzOg,English,nuel,inherited_from,hBGludqpX7CQrJNmvIqv1A,Old English,nēol,0,,cPJxHLwyR5yum6ZbtA_yVw,0.0
pT170yM4XK-LFfKMx7okjg,English,sandish,inherited_from,zDGYQApUVI-hsPbeIA3fwA,Middle English,sandishe,0,,Jk7yPjluTS6okGLMaHuqxw,0.0
PlLLT7KpX5G__k6X7bvHqA,English,singster,inherited_from,nDvudXK2UcGXEzz6PORnvA,Middle English,syngster,0,,,
QH53OZ-ZWfqg9PVuUIsdYg,English,parcener,inherited_from,_mNFsMhkW42Va1VOZORGqA,Middle English,parcener,0,,R1WFyq_BS8qDeFIdLWCu4Q,0.0
EqZkAjeCW-CvMtjTSySeqg,English,wallwort,inherited_from,dlSKeSACUmmfL8990qTm_g,Middle English,walwort,0,,t4f56hIBQmCcZkZ71ROMyg,0.0
EqZkAjeCW-CvMtjTSySeqg,English,wallwort,inherited_from,9uEpxCJ7XoehSwkqjAL94A,Old English,wealhwyrt,0,,t4f56hIBQmCcZkZ71ROMyg,1.0
GOHVz2lUVkGZsXmOp_zXTg,English,advoutrer,inherited_from,JOJ86mdxWjq7D699Pz6BHg,Middle English,advouterer,0,,PdHHhEaySbGqDjaTKF3S4Q,0.0
DBxh6OO7Vd-pLIUUIMIxKw,English,clayen,inherited_from,VWpIdz04XJiAfih12laixg,Middle English,cleyen,0,,,
14-m7Hl-XPKSK8NT_d_zcw,English,becut,inherited_from,pbgwpdglXmqFYFJgWY-YUg,Middle English,bekutten,0,,,
wn1ros6OVtizTbB_uZ0M8w,English,havior,inherited_from,wi2ToxMxVLW3ULlpBKWBNw,Middle English,havour,0,,,
MjJnmDx_VX6bdZzZ-ld6Ng,English,healless,inherited_from,RW3MAOcoViW3z44KhN4nwQ,Middle English,heleles,0,,,
wuOsbVuGWsys_OnvI0T8Jg,English,alure,inherited_from,EM7aBULNXku0WJtT_WmjOw,Middle English,alure,0,,-gCmdCAnTZW1vjMFNNX03Q,0.0
z3Ya0PrNUk6QUGDBM79d-Q,English,tillow,inherited_from,WempiytpUzqPh342qyn69w,Middle English,*tilwe,0,,n5StH8zkR627Iwuku5ZK0w,0.0
z3Ya0PrNUk6QUGDBM79d-Q,English,tillow,inherited_from,uDd6XgofWPKk50QIGqJfGQ,Old English,telga,0,,gG-N6wAGTCmg5q6fyajccQ,0.0
z3Ya0PrNUk6QUGDBM79d-Q,English,tillow,inherited_from,i5leA5KHVZq0wI7V3Y_fHQ,Middle English,*tilwen,0,,Qjp0DeN8S6qPD769m1wsTA,0.0
z3Ya0PrNUk6QUGDBM79d-Q,English,tillow,inherited_from,4WKmuTIyXtyBP7tO72P-AA,Old English,telgian,0,,t1PZFuoeQaGXHKECAT9-lQ,0.0
z3Ya0PrNUk6QUGDBM79d-Q,English,tillow,inherited_from,hUrULB2wURS1iwKiEVHHtw,Proto-West Germanic,*telgōn,0,,_g_FaBPUQHSc2oya-RCkFQ,0.0
0202D1MnWw-mSBj7SiOqww,English,burian,inherited_from,HN_DL2AuX3m582KSfmI34A,Middle English,burȝen,0,,Pvhr4r1wRxGJxkvvriT6tA,0.0
0202D1MnWw-mSBj7SiOqww,English,burian,inherited_from,UnCDXdmnUzqlUhjrH9WfqA,Old English,byrġen,0,,Ypff5HG1Q8yt8HzHxcU9wQ,0.0
0202D1MnWw-mSBj7SiOqww,English,burian,inherited_from,UgcfCV-MXeSxEA_J_aL8Cw,Proto-Germanic,*burginnijō,0,,vwfqwbiZQQW1SiBCYIl-oQ,0.0
QC0lgZ4YX4aEdzDnDu4zqA,English,graith,inherited_from,llMemkNUXzCXzJisqTjabQ,Middle English,graithen,0,,CsZ3iyLvRNCyXWsYsY9hRg,0.0
QC0lgZ4YX4aEdzDnDu4zqA,English,graith,inherited_from,3sD6EhTdXU6kYOl72gFlIQ,Middle English,graith,0,,Sf_y3wHCSKiXg5V0T6bWJQ,0.0
dWEVP_0eUHyzS_qvDl45DQ,English,feeze,inherited_from,zQDX55DKUkOerfPBt3qRaA,Middle English,fese,0,,udxSUwIuSB6ymuualOHGTA,1.0
dWEVP_0eUHyzS_qvDl45DQ,English,feeze,inherited_from,Pcff4KTPVPGcKsHMm3k6eg,Middle English,fesen,0,,alW-wgL4S2a7jPm9dtYVoA,0.0
dWEVP_0eUHyzS_qvDl45DQ,English,feeze,inherited_from,fYGUQ1gVV5mwjUVB7UWo-w,Old English,fēsian,0,,9p476IQ9QyC74_Al1lJJ5A,0.0
dWEVP_0eUHyzS_qvDl45DQ,English,feeze,inherited_from,3eFybsX5Vuqt1HjGYOcg5w,Proto-West Germanic,*funsijan,0,,pI0HYuXRROyDBeOn_eFfYg,0.0
dWEVP_0eUHyzS_qvDl45DQ,English,feeze,inherited_from,r5uUWFF9XOK-nOFl9Qnvuw,Proto-Germanic,*funsijaną,0,,pI0HYuXRROyDBeOn_eFfYg,1.0
UDNmCn5NXjGHgiuxh2Z61w,English,avowtry,inherited_from,w6vdTz_tV1Oy_T0yzdnPNQ,Middle English,avoutrie,0,,KhzIWCVpSG2t6nrXL4fbpg,0.0
3Q_BGn9eVvGs99ZXMNwqow,English,burgessy,inherited_from,ak3JYP2SWKqgV7-IRQOkDw,Middle English,burgeisie,0,,ec6B59-mRJS4V6qdMdXEIA,0.0
-YTUzCzXVqOBUh7tW94Mfw,English,undermeal,inherited_from,I-qRt1zHXN6BsMxzhKQKLQ,Middle English,undermele,0,,lI24k3F6RH-Nc-YYuxXAjQ,0.0
-YTUzCzXVqOBUh7tW94Mfw,English,undermeal,inherited_from,-efkhB9tVNa9WGDaLkgvxg,Old English,undernmǣl,0,,,
v3f8s0xAWiqK1sQ40u71bQ,English,crevis,inherited_from,TdF8x8jeWEOQGYeq9cPaSA,Middle English,crevis,0,,sLVaeDnqQO2loPDN3mflKw,0.0
Lq5lIAujU7ajS_wmHrPPBw,English,dreely,inherited_from,5YxHPDFcX3qaB6QWvZXG_A,Middle English,drely,0,,zVNmX5q-Tp2gLADM1gqFfw,0.0
_sy-nkCUVLeSMuGS5D0FnQ,English,house door,inherited_from,yDbHvse7VgKSudNannXNzw,Middle English,hous-dore,0,,,
pFmrl0wCU-yzNhR_Cdcp3Q,English,dright,inherited_from,iLQJQWOJVoyNiC2SYoCAhw,Middle English,drihte,0,,duYT-vzsQe6BbO3UElzifA,1.0
pFmrl0wCU-yzNhR_Cdcp3Q,English,dright,inherited_from,bTKdslCZUcuri5VnczoMeA,Old English,driht,0,,IRTFV5mtS-e7QDVP5heRyw,0.0
pFmrl0wCU-yzNhR_Cdcp3Q,English,dright,inherited_from,K6tp3CD8UkKO-y6BVRlIFw,Proto-Germanic,*druhtiz,0,,RWZyp2HRSh-7qKdDHmhs6Q,0.0
pFmrl0wCU-yzNhR_Cdcp3Q,English,dright,inherited_from,umnlWRUMWJeZ__w7oGrL8Q,Middle English,dright,0,,6F9X-Nf4Qd6rCQpJuKcUpQ,0.0
pFmrl0wCU-yzNhR_Cdcp3Q,English,dright,inherited_from,Ob_z1MVvV2OsjlqX-2-xdg,Old English,dryhten,0,,piuT2hLERpawDJZvHfsmAw,1.0
pFmrl0wCU-yzNhR_Cdcp3Q,English,dright,inherited_from,mfsNtijyUrq5V9kX2_SKOw,Proto-Germanic,*druhtinaz,0,,piuT2hLERpawDJZvHfsmAw,2.0
m-0QTkoEVLW7pl7FV4llEg,English,drighten,inherited_from,OugwVJ5JWLma8eTMLY2ziA,Middle English,drihten,0,,-yWOH14OSXqI9Ce3BK2Rng,1.0
m-0QTkoEVLW7pl7FV4llEg,English,drighten,inherited_from,Ob_z1MVvV2OsjlqX-2-xdg,Old English,dryhten,0,,-yWOH14OSXqI9Ce3BK2Rng,2.0
m-0QTkoEVLW7pl7FV4llEg,English,drighten,inherited_from,mfsNtijyUrq5V9kX2_SKOw,Proto-Germanic,*druhtinaz,0,,-yWOH14OSXqI9Ce3BK2Rng,3.0
C5tcx8nNXFi1GrOZUNhvDg,English,tensome,inherited_from,-9O_pBGfVUyYSoVTBz5skA,Middle English,tensom,0,,jTp9u1iFTWm6cXK8Bb-p9Q,0.0
ymI6RmrhUSmxUAIohCl7gA,English,iland,inherited_from,fOvOE16dUyykHedvfmAL3w,Middle English,iland,0,,JKJMNOqvR_qxcGRCWaIgXw,0.0
ymI6RmrhUSmxUAIohCl7gA,English,iland,inherited_from,EHNmp1sfVgWedTvROQLaXg,Old English,īġland,0,,fLEORVfSQnaC1uhI2PtBKg,0.0
vz-skB_dVmCvKbhgAwW06A,English,toze,inherited_from,pncnRZhHXw20_csDTaCULg,Middle English,tosen,0,,XBRe5_CjQeyKiPCEVFGiPg,0.0
vz-skB_dVmCvKbhgAwW06A,English,toze,inherited_from,0ElXO4GIW9iCDsBmV9K5-w,Old English,*tāsan,0,,XBRe5_CjQeyKiPCEVFGiPg,1.0
Zjg5L03qWqC97ZaAAI7WnQ,English,pardie,inherited_from,YnKv3HnNWSGLiwWBnXi9Fw,Middle English,parde,0,,gGxA94hQSFePz-1YkCLSIw,0.0
8HPu0DOgW_O11kUDmyiJOg,English,benedight,inherited_from,fEx_IHk-XCyX8lg0QcXY_g,Middle English,benedyght,0,,ctFAUvSVRFqRw4o3_g_ZHA,0.0
LwtSoxiXVEOuRDEA6LmLuQ,English,rhine,inherited_from,G3LQZUWYVnSVfQfxa-hO5g,Old English,ryne,0,,,
zIX-NdtXU1CDeAOp0ftXpg,English,hindward,inherited_from,HxCu0Z6wXECVwLHEopUtqg,Middle English,hindward,0,,eVmJcXbmRcCAE6LhI4HMoA,0.0
zIX-NdtXU1CDeAOp0ftXpg,English,hindward,inherited_from,0TPDSywyU3K-y-kfTJubew,Old English,hindanweard,0,,,
AMy-q4A5WCufdrGAK7x5kg,English,bachelry,inherited_from,vkpktKe0UeCTTj7IK6uHyw,Middle English,bachelrie,0,,LYHFtobWTnmkumLtQxIRNA,0.0
NLCVLpHbWkiGGapPFMyS6g,English,twire,inherited_from,9VvYr-NuW4KjEg7MU4wajw,Middle English,twiren,0,,,
NLCVLpHbWkiGGapPFMyS6g,English,twire,inherited_from,-m2nwvReVvmiu_QQhSrxOA,Middle English,*twir,0,,tpC9qBhoSD2iTQYZZRuWUQ,0.0
NLCVLpHbWkiGGapPFMyS6g,English,twire,inherited_from,oGZQX8YfVgKryVgrhYqL8Q,Old English,*twirn,0,,v0lKudI9Twqvn_MCt82jog,0.0
NLCVLpHbWkiGGapPFMyS6g,English,twire,inherited_from,97yix9m9Vu2OUfTGuTsmwQ,Proto-West Germanic,*twiʀn,0,,DVNhyC_RS_G8R0APvKFUYg,0.0
NLCVLpHbWkiGGapPFMyS6g,English,twire,inherited_from,O3q_bWKnUgK9CyccakD4oA,Middle English,*tweren,0,,XKxos0_JSyusy9IU46ERlw,1.0
NLCVLpHbWkiGGapPFMyS6g,English,twire,inherited_from,W-VNPFoFUbK-vywB2aSRzA,Old English,þweran,0,,XKxos0_JSyusy9IU46ERlw,2.0
NLCVLpHbWkiGGapPFMyS6g,English,twire,inherited_from,szw8pBCZUfSBNjZkLo1cYQ,Proto-Germanic,*þweraną,0,,GA9BP3bPQdG0rn5nsP9m4A,1.0
hohbFSj_VdOhb6KirHijbQ,English,peoplish,inherited_from,ZcaemiA6WUizLCej8L-d-A,Middle English,peplish,0,,m3aS7a3ATkyZTYB4TOX4xw,0.0
rmD6n_0MWbWM3gm0Bag3Lg,English,teenful,inherited_from,EX4EOqU7WpaIYpuWVm-UKg,Middle English,teneful,0,,15GaUjfyQ9mV4ibG8sk_wg,0.0
rmD6n_0MWbWM3gm0Bag3Lg,English,teenful,inherited_from,s23TIbKKUuufYNQ1ZPVWcw,Old English,tēonful,0,,el0lqGHQSkmb0Ys97J9_Qg,0.0
g6gccStIUKGJ2u2SeJPaQg,English,ryth,inherited_from,6wE6FVkxUUKRX5ez36TxBQ,Old English,riþ,0,,,
mudJAqzcX-qWVvp7e5GBTA,English,scabbedness,inherited_from,RCbzNqs4XQ2BUPPA16FeAw,Middle English,scabbednesse,0,,,
9WgsaIPKUYerQvUdAjOdew,English,retheness,inherited_from,_nyU6FZsWiOUS_VwDpckPw,Middle English,rethnes,0,,k9tJ6kX7SV6n1NSPa5n-fg,0.0
9WgsaIPKUYerQvUdAjOdew,English,retheness,inherited_from,2P-SGW6pXbejnnp6I_cvOA,Old English,rēþnes,0,,k9tJ6kX7SV6n1NSPa5n-fg,1.0
OAF6m269W02PaYM7lRP5JQ,English,rethe,inherited_from,30VCICu4WM-R1Xec2vtxyw,Middle English,reth,0,,DMWr9Ri9Tea-5LlfYEPfGw,0.0
OAF6m269W02PaYM7lRP5JQ,English,rethe,inherited_from,eCU2XTq8XlSoFhMnE90UIA,Old English,rēþe,0,,DNsulECtTuOKwQnImQLJjA,0.0
OAF6m269W02PaYM7lRP5JQ,English,rethe,inherited_from,zU8A2ebLViaLAdd74GJ49A,Proto-West Germanic,*rōþī,0,,DNsulECtTuOKwQnImQLJjA,1.0
OAF6m269W02PaYM7lRP5JQ,English,rethe,inherited_from,SCEEHvVlVzqVkqwPrUydPw,Proto-Germanic,*rōþijaz,0,,DNsulECtTuOKwQnImQLJjA,2.0
d4R8uiD7VqqIpzLIGv6KvQ,English,astand,inherited_from,h1zkiA3XXuySg2BVQoEeIQ,Middle English,astandan,0,,bBxUPy_pR5mLvzPm8VId3A,0.0
d4R8uiD7VqqIpzLIGv6KvQ,English,astand,inherited_from,LJb54muaWciMjKmTCOyIMw,Old English,āstandan,0,,bBxUPy_pR5mLvzPm8VId3A,1.0
d4R8uiD7VqqIpzLIGv6KvQ,English,astand,inherited_from,P3dZ74-oWqCbZFF66ZPWGg,Proto-Germanic,*uzstandaną,0,,bBxUPy_pR5mLvzPm8VId3A,2.0
rt-WOfeuXCyiZ5bpA9jxBw,English,mislive,inherited_from,3GL7W6InVDuLuzsyh3uCjg,Middle English,misliven,0,,pUCLUQW0TwinWp0acbDkTg,0.0
rt-WOfeuXCyiZ5bpA9jxBw,English,mislive,inherited_from,frI02husW8a5H93bvEKXCA,Old English,mislibban,0,,pUCLUQW0TwinWp0acbDkTg,1.0
XQCUDz5QX1qGKH84v7qU-Q,English,thrack,inherited_from,sbc6bcwcXASnzKUgP2Yn3Q,Middle English,*threkken,0,,MgLv5gt4TG-5GKAYkm6ySQ,0.0
XQCUDz5QX1qGKH84v7qU-Q,English,thrack,inherited_from,LhhsRmnWW0GmzAP0Iw7csA,Old English,þryccan,0,,,
xpZfyk83VemAAg2bqHzIuA,English,foulder,inherited_from,ql-xZeAaXzyXrpUuibTWDg,Middle English,fouldre,0,,i98mPyfaSPGBqA_OLWm-eg,0.0
AO0ikX2CV2aDsVdL44mKKg,English,famble,inherited_from,ujKDC4O8VMacKQ79lK666A,Old English,falmelen,0,,,
XYltcc9nWQqSMXODtbxduA,English,afterling,inherited_from,C5PXw2IhX0eF18oGSBX0PA,Middle English,afterling,0,,,
h_RchjOnUGGpfobMj0NVjA,English,hailse,inherited_from,3t7TRu-LUJCoD2Fn9ldBRQ,Middle English,hailsen,0,,,
Sk_ewm98WIWnM5iyA1_xJg,English,newfangle,inherited_from,ZBoFTI0tXXeOmJkCxVnZ-g,Middle English,newefangil,0,,4G4TX8guS6ixJ3Zx2TYkaA,0.0
POkyexGFU72Rijyr2k87iQ,English,battel,inherited_from,0eI76HCHUgCrfhIxpmcxSw,Middle English,batel,0,,tDdcSKAtRnOOTgvkP0aPxQ,0.0
GHXeUnztW_qf2VSySxpkrA,English,spicer,inherited_from,sU8mtgcBWryQKFL9IAKQ3w,Middle English,spicer,0,,qHB-2xmaTV68Y_BktAVphQ,0.0
X_7lrx2gULC5ycRLFdYLpA,English,atstand,inherited_from,NUZxJB4mXX-2nLHGLK8pNw,Middle English,atstonden,0,,gHZ6iJktTuC7sTd_WZkPKg,0.0
X_7lrx2gULC5ycRLFdYLpA,English,atstand,inherited_from,0iDYjtJ1VSy4RtpROxhO4A,Old English,ætstandan,0,,,
X_7lrx2gULC5ycRLFdYLpA,English,atstand,inherited_from,Qk990gugXie0DwajPOiJCw,Middle English,anstanden,0,,,
FGTLP6LRX5ux8X5VFZUZjw,English,atsake,inherited_from,DAoFIKiHWQahUySPNM7L3Q,Middle English,atsaken,0,,Vo6Qw45xQM-TRT4WQf8_2w,0.0
FGTLP6LRX5ux8X5VFZUZjw,English,atsake,inherited_from,D86typ09U5KIuBPcxsyL0Q,Old English,ætsacan,0,,,
tHAwg4HEUM-bO3t53WczOw,English,atshoot,inherited_from,p1hRMbvrVWeLLZUGu9PVBg,Middle English,atschoten,0,,XWiYvJ1YRq-DyqlDNxuL6w,0.0
tHAwg4HEUM-bO3t53WczOw,English,atshoot,inherited_from,rS6OWoBVXWmmUSx2y2Iz6g,Old English,ætscēotan,0,,,
3lQ-2lECXxKfY7LvW_Romw,English,atshake,inherited_from,VE7UobQwUAK8dEi-sEt0Kw,Middle English,atscheaken,0,,VK7R0vCdQ26CBazl4NKsIQ,0.0
MxNgE5NRVE-12VZydDfOzQ,English,atslike,inherited_from,53UekRhpUayXO6qVzUhWtQ,Middle English,atsliken,0,,l8v93T47RoyQ-QYlvLd_sA,0.0
apyljUCtXZu3BCDxbuEzPw,English,atsit,inherited_from,1j7mDlq4VvGz8IO8WuGnyA,Middle English,atsitten,0,,3Tjl4DSMR2SBkaexu6cKzA,0.0
apyljUCtXZu3BCDxbuEzPw,English,atsit,inherited_from,eFa38IGSW1CGEeb0qv5Dvw,Old English,ætsittan,0,,,
bViWdqMiV5q2LBz0__xu1A,English,slike,inherited_from,h9Yda7CdVP6gL4Pr1-M3BQ,Middle English,sliken,0,,-MXjFzP9RFe_X9wzeHJvuw,0.0
bViWdqMiV5q2LBz0__xu1A,English,slike,inherited_from,CzMqS-l6VUSA53Qv1Ldktw,Old English,*slīcan,0,,-MXjFzP9RFe_X9wzeHJvuw,1.0
bViWdqMiV5q2LBz0__xu1A,English,slike,inherited_from,GC18mCl2WOSl4oSgNJTZxA,Proto-Germanic,*slīkaną,0,,-MXjFzP9RFe_X9wzeHJvuw,2.0
bViWdqMiV5q2LBz0__xu1A,English,slike,inherited_from,h9Yda7CdVP6gL4Pr1-M3BQ,Middle English,sliken,0,,duDHx-JOTvS2C_vQulFjwg,0.0
bViWdqMiV5q2LBz0__xu1A,English,slike,inherited_from,My0bCFFuWVuKEl2ug44CnA,Old English,slīcian,0,,,
bViWdqMiV5q2LBz0__xu1A,English,slike,inherited_from,5epPzQGnUFCMMgC3tfDi0g,Middle English,*sliken,0,,lGVSl915RbW9MqYPShq93Q,0.0
bViWdqMiV5q2LBz0__xu1A,English,slike,inherited_from,Bym6nD5fXiG28LKM-XX60w,Old English,slīcan,0,,lGVSl915RbW9MqYPShq93Q,1.0
bViWdqMiV5q2LBz0__xu1A,English,slike,inherited_from,GC18mCl2WOSl4oSgNJTZxA,Proto-Germanic,*slīkaną,0,,lGVSl915RbW9MqYPShq93Q,2.0
niUerR-NV7OePW50X8RQMA,English,bulchin,inherited_from,MSVAE9MMWQKzNlaFTOtg5w,Middle English,bulchin,0,,ZHEb8NBJQ5a9gSxL3IS-Dw,0.0
niUerR-NV7OePW50X8RQMA,English,bulchin,inherited_from,FJOofBJvX9C0LIppXS0lPQ,Old English,*bulċen,0,,4LVwW5wgTLOmGGnkiwxZwg,0.0
niUerR-NV7OePW50X8RQMA,English,bulchin,inherited_from,soYmnJQ1XPeffTi-AiYGOQ,Proto-Germanic,*bulukiną,0,,,
dyYWckcdW5u2nrMU6YmMiA,English,idlehead,inherited_from,CHrrkmBKVwaQKxKu6s0pjQ,Middle English,idelhed,0,,,
Qeg2qjm3V4aaFiahkKPa8g,English,atspring,inherited_from,wa5QTyORV_Gk2B6Lr-kqeg,Middle English,atspringen,0,,SoR-oiCQS9uGG-1f5EGlIw,0.0
Qeg2qjm3V4aaFiahkKPa8g,English,atspring,inherited_from,gkIaSsE7VkqI74bJegX4sg,Old English,ætspringan,0,,,
HRGLkaE4Vf-XQaM72WCTiw,English,idlehood,inherited_from,CHrrkmBKVwaQKxKu6s0pjQ,Middle English,idelhed,0,,,
szUjDSI-VEOp5bGirvy6wQ,English,attal,inherited_from,Dd7XK7ZzU7qsLostAcktHg,Middle English,atlien,0,,kA-NWuXySZ-3A_Ye0FFsJw,0.0
BanV0SusU323etYeKO29PA,English,atstunt,inherited_from,gFUm2HVBVzOGX16NDJ8nHA,Middle English,atstunten,0,,dyNBENseRM6CZohaIL1w1A,0.0
BanV0SusU323etYeKO29PA,English,atstunt,inherited_from,JYGZdlVMVlWVxKS7Cv95zA,Old English,ætstyntan,0,,,
WNY6X96aUaSLIlPz8k0tsg,English,atstut,inherited_from,bmsh3FtXVYy0K2i__7zkgA,Middle English,atstutten,0,,R1sPv2paRByUUWIuJ5KeQw,0.0
8HZZvbECVtS5QgbIHsKWTA,English,atslip,inherited_from,YxqzhUU8V6OcKt6Yo5ygmA,Middle English,atslupen,0,,hSnB3AmBSnST2j_EBn_IMQ,0.0
8HZZvbECVtS5QgbIHsKWTA,English,atslip,inherited_from,-QavnLRGWb6O0W2-F08_WA,Old English,*ætslūpan,0,,,
S6-RiouwVuGpqSvRnqLXZQ,English,atend,inherited_from,r_qTzX4VWMSS1uoPgbO93A,Middle English,attenden,0,,vSUnuYPNR_m-ZjBs_5ivKA,0.0
S6-RiouwVuGpqSvRnqLXZQ,English,atend,inherited_from,iaHDlGRpXqiSZF7q5bEENg,Old English,ātendan,0,,,
dbcQKjiKXG--t56AfMYj4Q,English,atene,inherited_from,TfluD2YJXb-F_JexVSC7wQ,Middle English,atenen,0,,7nCtnoGTRWyan0rKwAVodA,0.0
dbcQKjiKXG--t56AfMYj4Q,English,atene,inherited_from,a0rTcGd3WnOX1nr_sQKgJw,Old English,*ātēonian,0,,m9ztyRSUTDmVI09aI6rGjg,0.0
5BAXI6FkXBar1i4VptFIaQ,English,ligeance,inherited_from,yqSuCsRTUgmwSRJkf350Sg,Middle English,ligeaunce,0,,4CHD8aWeSuCG1NGQkQW7bg,0.0
pmImWU-9VKKD_RVQeTQKuA,English,atray,inherited_from,G97KyH_uVg-LMcbwodbpmA,Middle English,atrayen,0,,_ePlBxppRk6mkao9TtmJTA,0.0
HFIRxHRAXUu0lw7Q7rWV6Q,English,atride,inherited_from,OiTGVyekUl-m4_gXjEpuHA,Middle English,atriden,0,,83XLLEGzS4OaGBvqpuA5rA,0.0
S5DN8qL-WjGViOKAbd2U3w,English,atrin,inherited_from,3xWJLVuhU92rp4EZ6Tp4Vg,Middle English,atrinnen,0,,35yK-xJeTr6HGBW-63A0RA,0.0
S5DN8qL-WjGViOKAbd2U3w,English,atrin,inherited_from,dPdz4GrbUKaGsDmOqWjbDQ,Old English,*ætrinnan,0,,FcYNlXwpQmy4Dz9XkR0U0w,0.0
aPPuxewyUJKB82VofWrSWQ,English,atrine,inherited_from,IjX2-fx3U-eVD073vpAI4w,Middle English,atrinen,0,,L3z7ZmdbTKCxh-O8wTqhzg,0.0
aPPuxewyUJKB82VofWrSWQ,English,atrine,inherited_from,RBgOsD3SUYOWWhy9ulgDSA,Old English,æthrīnan,0,,,
UvIN7N4BWt6roHWiNRYANw,English,sextry,inherited_from,d4qEznWiXw6dwEN2EJ6DRw,Middle English,sextriȝe,0,,cf91tmvDR-GwnbGTr3BhDg,0.0
7PKimo4SUtuhN7K7hWjqUg,English,atroke,inherited_from,lxL0XGtVVQ2QIyCDysxPwQ,Middle English,atrokien,0,,lDRADRGmQI60TDP63wz8pQ,0.0
-dCCzF7kXKuOR0leV8iFzA,English,atrout,inherited_from,PRIEVOEFXa6082ZduakDfg,Middle English,*atrouten,0,,7bV2siwZSdSB2JH6Q_9hrQ,0.0
Tn-OrMgCVtG8njxeCqxzxw,English,Troyish,inherited_from,pHaSFM7AWMG6mOMtzQJDeQ,Middle English,Troiish,0,,XZpU6QjAQs-X4YgdZkhKnA,0.0
Tn-OrMgCVtG8njxeCqxzxw,English,Troyish,inherited_from,gia8Yr4SUq-4Ku-zvoH6qQ,Old English,Trōiesc,0,,8pwwopynRhWezprQ7z6zhA,0.0
pLLPj-nUVseKxsbZCgnYNA,English,ychosen,inherited_from,L0XHR7kDVgKI4cm7sCCqkw,Middle English,ichosen,0,,ARp7lNopQLyKhbL6MeC4SQ,0.0
pLLPj-nUVseKxsbZCgnYNA,English,ychosen,inherited_from,7_rARvmIV8uiqUEwxU_RIw,Old English,ġecoren,0,,fEKbW1k2RhiJJ36S1xiLuQ,1.0
V7SBahnNVPWkA-r9HcCvig,English,ycomen,inherited_from,B9G4ua8lXb-S5flzbSGEyQ,Middle English,ycomen,0,,HgRxz-mLQoWWDavTM67puQ,0.0
V7SBahnNVPWkA-r9HcCvig,English,ycomen,inherited_from,JTDv_PsCV7qnUEP0RmsA5w,Old English,ġecumen,0,,,
9Y9sGsmnVwa4JTziw3Gfqg,English,unswell,inherited_from,Cf7CPtAkWc22CwcVjTYIZw,Middle English,unswellen,0,,,
RLxkZ3ZAXTma9mMeD-c1-w,English,clum,inherited_from,FBYPXm6KUyygtMKIxwjBdw,Middle English,clum,0,,mJMaMS4KSUKtC7EMDac5dA,0.0
RLxkZ3ZAXTma9mMeD-c1-w,English,clum,inherited_from,qBKriXZMVsKS2yUpMOBEbw,Old English,clom,0,,FV8dqh6sSzucOb6rCBrYHw,0.0
z5ybn1OLVQmp5U_purtNjg,English,pinder,inherited_from,Ba9MWHC3Xb-92ry5tjheXA,Middle English,pindere,0,,rWsLjf7mSO-Wt_6I5oj51g,0.0
z5ybn1OLVQmp5U_purtNjg,English,pinder,inherited_from,TR64Ju6wWaG4pS2kpVh4Lg,Old English,*pyndere,0,,mW1gd3NiRbKhMN_sdXnukw,0.0
PPsyLYhjV_Wnl5DcGGFKAA,English,horseheal,inherited_from,Dl8cPZORUBmPc8CApYPibQ,Middle English,horshelne,0,,HEe5sCzlRC6bgRl_w5UZdw,0.0
PPsyLYhjV_Wnl5DcGGFKAA,English,horseheal,inherited_from,r8MbA4HLWhSlnUaCDTJhIg,Old English,horselene,0,,HEe5sCzlRC6bgRl_w5UZdw,1.0
